,Category,File name,Path,duration,rmsmean,rmsstd,zcr_mean,zcr_std,f0_mean,f0_std,mfcc mean 1,mfcc std 1,mfcc mean 2,mfcc std 2,mfcc mean 3,mfcc std 3,mfcc mean 4,mfcc std 4,mfcc mean 5,mfcc std 5,mfcc mean 6,mfcc std 6,mfcc mean 7,mfcc std 7,mfcc mean 8,mfcc std 8,mfcc mean 9,mfcc std 9,mfcc mean 10,mfcc std 10,mfcc mean 11,mfcc std 11,mfcc mean 12,mfcc std 12,mfcc mean 13,mfcc std 13,mfcc mean 14,mfcc std 14,mfcc mean 15,mfcc std 15,mfcc mean 16,mfcc std 16,mfcc mean 17,mfcc std 17,mfcc mean 18,mfcc std 18,mfcc mean 19,mfcc std 19,mfcc mean 20,mfcc std 20
10,hungry,3d3e244d-20b1-4ec3-9732-92dcd14ff35a-1436961241219-1.7-m-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\3d3e244d-20b1-4ec3-9732-92dcd14ff35a-1436961241219-1.7-m-72-hu.wav,6.66,0.15569302439689636,0.07352694869041443,0.03580445611933798,0.03455687146582234,325.02026408663477,58.84517112379003,-252.8643798828125,71.97618103027344,234.96128845214844,49.32424545288086,-6.925987720489502,32.030723571777344,16.58660125732422,17.115333557128906,26.105806350708008,11.076704025268555,-18.603328704833984,12.050886154174805,8.30112361907959,7.2344465255737305,5.480990886688232,6.835977077484131,-19.361902236938477,6.89188814163208,1.993332028388977,5.267661094665527,-0.7654030919075012,6.036297798156738,-13.664179801940918,5.01683235168457,-0.3867591619491577,5.899820804595947,-6.765458583831787,6.26920223236084,-9.589154243469238,6.613084316253662,2.5414977073669434,8.716086387634277,-7.482182025909424,5.225551605224609,-9.113368034362793,4.869733810424805,0.1581692099571228,5.030277252197266,-9.379118919372559,5.450409889221191
11,hungry,42ec6f14-6ba6-457f-8a80-101ee201195c-1431345009828-1.7-m-22-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\42ec6f14-6ba6-457f-8a80-101ee201195c-1431345009828-1.7-m-22-hu.wav,7.06,0.0012061793822795153,0.0009793026838451624,0.14369396772540985,0.05616511614978967,403.6285039737052,106.32423558876994,-643.7493896484375,111.09624481201172,166.29457092285156,61.65093231201172,-91.47650146484375,38.00111770629883,-0.2211281657218933,13.437941551208496,34.411651611328125,15.373974800109863,-34.2364616394043,18.88023567199707,-1.6856335401535034,10.114272117614746,6.493340015411377,8.316080093383789,-20.50128173828125,10.061318397521973,5.260563850402832,6.892111778259277,0.2618972361087799,7.156092166900635,-15.439759254455566,8.131197929382324,6.609612941741943,6.41346549987793,-1.7615796327590942,4.809834003448486,-12.7294282913208,6.955442428588867,4.035648345947266,6.013943672180176,-2.997736930847168,5.650700092315674,-8.262749671936035,5.726727485656738,2.592054605484009,5.9234747886657715,-4.64902400970459,5.909761428833008
12,hungry,70d30513-0ec3-49e4-9976-e85785e85c2d-1431033405793-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\70d30513-0ec3-49e4-9976-e85785e85c2d-1431033405793-1.7-m-04-hu.wav,6.96,0.10183361917734146,0.09856794774532318,0.125830078125,0.0639574569824354,465.9820406387806,88.82357437334865,-303.6978759765625,121.0528335571289,110.54000091552734,53.13865280151367,-74.68182373046875,60.95499038696289,2.1726789474487305,19.389244079589844,9.658916473388672,17.95012664794922,-48.03142547607422,27.71982192993164,-2.682137966156006,10.594573020935059,5.627185821533203,8.382428169250488,-26.844518661499023,18.13250732421875,-2.480701208114624,9.838930130004883,3.1843223571777344,7.526882171630859,-8.249414443969727,12.713044166564941,6.358862400054932,10.953670501708984,-0.22590190172195435,9.03419303894043,-6.351252555847168,9.814820289611816,6.8499650955200195,13.480240821838379,0.9583492279052734,11.384153366088867,-1.0292553901672363,11.511930465698242,4.027914524078369,11.746962547302246,-7.9117889404296875,10.948343276977539
13,hungry,415d69b4-6d84-4bf8-97b0-10f8f108dc1d-1430739498797-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\415d69b4-6d84-4bf8-97b0-10f8f108dc1d-1430739498797-1.7-m-04-hu.wav,7.06,0.007699181791394949,0.0029896681662648916,0.10799180327868853,0.04372533305749687,414.4876547260244,84.96107006841727,-460.4371337890625,88.5302505493164,234.4300537109375,50.608863830566406,-102.904541015625,30.522258758544922,5.29683256149292,14.330842018127441,29.658905029296875,12.674901008605957,-46.59282302856445,14.258514404296875,11.378068923950195,7.750329494476318,3.355490207672119,5.78323221206665,-35.20671081542969,10.665043830871582,9.370662689208984,7.664546012878418,-3.0566446781158447,6.929523944854736,-21.823081970214844,7.254559516906738,11.078524589538574,7.343362808227539,-5.6908979415893555,5.561516284942627,-15.02872371673584,6.579128742218018,8.837373733520508,5.207477569580078,-5.551677227020264,4.382926940917969,-7.153191566467285,5.6078972816467285,3.5026895999908447,5.582272529602051,-13.400871276855469,5.442463397979736
14,hungry,a7b13b65-da2c-48ec-8aed-46adcaba705f-1430823489236-1.7-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\a7b13b65-da2c-48ec-8aed-46adcaba705f-1430823489236-1.7-f-26-hu.wav,6.94,0.18010202050209045,0.11935949325561523,0.09493232650501672,0.05148038218466272,399.37147670747765,79.92794853665748,-227.22894287109375,89.20620727539062,168.08480834960938,55.637420654296875,-68.63981628417969,37.893192291259766,0.05450378358364105,14.87916374206543,21.611452102661133,14.157126426696777,-34.1981086730957,18.74677085876465,-2.5184309482574463,10.519794464111328,-2.980600118637085,12.178400993347168,-24.189355850219727,10.347843170166016,6.949864387512207,8.832108497619629,-1.5447864532470703,9.073944091796875,-19.932859420776367,10.313974380493164,0.43395400047302246,8.849913597106934,-8.814746856689453,7.934985160827637,-16.55888557434082,9.034303665161133,4.599519729614258,10.193645477294922,1.1810827255249023,12.169419288635254,-2.2688639163970947,11.818985939025879,5.397343158721924,11.255958557128906,-6.9665446281433105,10.41877555847168
15,hungry,10A40438-09AA-4A21-83B4-8119F03F7A11-1430848070-1.0-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848070-1.0-f-26-hu.wav,7.0,0.11313025653362274,0.0726187527179718,0.18912652628311258,0.06216576800641217,425.69552723379667,79.95905651656022,-241.0481414794922,74.62638092041016,156.041259765625,30.820755004882812,-116.0994644165039,37.46382141113281,23.61072540283203,17.564367294311523,27.10904312133789,17.62007713317871,-58.409420013427734,15.958613395690918,20.692611694335938,9.979422569274902,18.612747192382812,10.387415885925293,-30.97237777709961,8.985929489135742,8.704801559448242,12.285404205322266,-5.98831033706665,9.385843276977539,-24.20720672607422,7.795101642608643,12.330930709838867,13.011299133300781,-4.756502628326416,9.750362396240234,-12.103606224060059,8.645593643188477,14.097517013549805,15.907942771911621,-5.8099045753479,11.507287979125977,-7.689305782318115,11.729398727416992,10.71556282043457,12.388565063476562,-5.980832576751709,10.560334205627441
16,discomfort,ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\discomfort\ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc.wav,6.9,0.01579371467232704,0.02145623415708542,0.1466695286283557,0.062156412245118975,399.05384772983143,84.50656266354777,-502.9066162109375,109.53551483154297,124.43450927734375,45.235626220703125,-83.77629852294922,64.96199798583984,7.217885494232178,17.1104679107666,20.293441772460938,13.698183059692383,-41.051292419433594,31.85824966430664,10.608170509338379,13.140730857849121,16.77381706237793,14.22789478302002,-22.614994049072266,16.701675415039062,1.5590940713882446,8.033568382263184,1.4700909852981567,6.481669902801514,-15.247065544128418,8.112650871276855,2.8427908420562744,7.205612659454346,-3.345184326171875,7.141069412231445,-10.101064682006836,8.184487342834473,6.110307216644287,14.27056884765625,-0.016331281512975693,10.815794944763184,-1.360848307609558,10.59027099609375,7.180272579193115,12.871524810791016,-5.208630561828613,11.361113548278809
17,hungry,539FDD32-6326-422E-A707-FCF063D3426C-1437073544-1.1-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\539FDD32-6326-422E-A707-FCF063D3426C-1437073544-1.1-f-26-hu.wav,7.0,0.16202391684055328,0.1140953078866005,0.055746520591887415,0.012027812712400748,438.6619722683175,115.18692158975927,-273.8671875,48.442726135253906,129.88348388671875,15.908772468566895,-47.6766242980957,32.43305206298828,8.615069389343262,9.295632362365723,13.679794311523438,6.978713035583496,-39.47418975830078,13.442021369934082,-7.96869421005249,10.553606986999512,-0.40296289324760437,7.852359294891357,-21.309846878051758,7.49731969833374,-3.6071040630340576,11.83558177947998,-4.138937473297119,9.371721267700195,-4.956554412841797,11.025981903076172,13.962674140930176,15.992165565490723,1.4317384958267212,13.693339347839355,-6.757501125335693,13.431556701660156,2.7707653045654297,12.506077766418457,-12.038773536682129,11.95109748840332,-14.71432113647461,9.601607322692871,-0.35206830501556396,9.744595527648926,-7.884793281555176,9.795656204223633
18,hungry,415d69b4-6d84-4bf8-97b0-10f8f108dc1d-1430739528719-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\415d69b4-6d84-4bf8-97b0-10f8f108dc1d-1430739528719-1.7-m-04-hu.wav,7.06,0.004694795701652765,0.002226894488558173,0.11538486168032787,0.045428072968770584,410.7872087364626,83.92712898272988,-502.65338134765625,85.47390747070312,222.94708251953125,48.27547836303711,-109.59491729736328,30.525083541870117,-0.8851194381713867,11.37906265258789,31.313880920410156,13.21142292022705,-43.287174224853516,13.071229934692383,8.264963150024414,5.72877311706543,4.247938632965088,6.794971466064453,-29.438217163085938,8.018282890319824,9.733261108398438,7.812784194946289,-4.8357367515563965,5.89704704284668,-22.306108474731445,7.499757766723633,8.057525634765625,6.258956432342529,-7.8127217292785645,5.017874240875244,-13.765294075012207,5.482446193695068,8.702136993408203,5.207487106323242,-7.030649662017822,4.396685600280762,-6.457038879394531,5.619587421417236,5.746371746063232,5.978486061096191,-11.817748069763184,5.645954608917236
19,hungry,e4051e62-d21d-4bb8-a235-fd7e859ad787-1430739655763-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\e4051e62-d21d-4bb8-a235-fd7e859ad787-1430739655763-1.7-m-04-hu.wav,6.92,0.12277617305517197,0.09552127867937088,0.06602411684782608,0.029511661781942287,376.7885458573722,67.23990570251587,-335.8627624511719,102.02099609375,119.8018798828125,56.648372650146484,-29.827314376831055,41.87138366699219,1.8873637914657593,12.474519729614258,5.130096912384033,9.329943656921387,-40.21108627319336,27.998069763183594,-15.138031959533691,11.969644546508789,5.183737754821777,8.917242050170898,-9.063358306884766,8.598213195800781,-6.624146938323975,9.108373641967773,-12.015442848205566,7.627225399017334,-14.620352745056152,8.279529571533203,1.2744979858398438,9.353675842285156,-6.504262924194336,6.294375896453857,-16.35909652709961,11.01058292388916,-0.9717345833778381,10.327396392822266,3.9522464275360107,12.333151817321777,4.478974342346191,13.489778518676758,16.00733757019043,16.697551727294922,13.710275650024414,18.076435089111328
20,hungry,743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860053-1.1-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860053-1.1-f-26-hu.wav,7.0,0.18937397003173828,0.12099838256835938,0.1489629682326159,0.08075110667537382,413.37414882333115,58.701014318427895,-246.27793884277344,80.80887603759766,154.21339416503906,30.56810188293457,-94.49532318115234,39.31307601928711,20.067960739135742,12.773719787597656,20.706159591674805,13.57129955291748,-54.26894760131836,19.267621994018555,7.526136875152588,17.3736629486084,0.4823712408542633,8.473875999450684,-29.25853729248047,7.815953254699707,17.767684936523438,15.525979995727539,-3.054123640060425,7.940796852111816,-28.488187789916992,7.520952224731445,2.9808056354522705,12.82316780090332,-8.971427917480469,8.17312240600586,-7.878098011016846,9.47916030883789,21.377553939819336,18.404512405395508,5.44148588180542,13.940936088562012,4.457292556762695,13.263092041015625,14.330970764160156,15.604896545410156,-9.589744567871094,16.20627784729004
21,discomfort,837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\discomfort\837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc.wav,6.96,0.004892722703516483,0.003413992701098323,0.052804361979166665,0.015711300283870137,423.71280182757124,75.64903873230823,-548.968017578125,53.48310470581055,197.02833557128906,27.42268180847168,-36.594844818115234,23.55742073059082,20.701189041137695,8.685271263122559,28.46224021911621,8.877028465270996,-38.737213134765625,17.656661987304688,-1.3002299070358276,5.923224449157715,13.433100700378418,7.2390851974487305,-17.85634422302246,8.723995208740234,-1.8824995756149292,6.998827934265137,0.12846170365810394,6.5494384765625,-13.675339698791504,6.461794376373291,-1.6753453016281128,6.288177967071533,-3.4375171661376953,6.4623918533325195,-6.7177276611328125,6.63559103012085,1.636728048324585,6.524703502655029,-3.5113232135772705,6.947839736938477,0.5491456985473633,8.015867233276367,6.305760860443115,9.278722763061523,-5.426306247711182,10.95058536529541
22,hungry,4CD5903D-E2CE-401E-B898-D873C763F44B-1430727644-1.0-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\4CD5903D-E2CE-401E-B898-D873C763F44B-1430727644-1.0-m-26-hu.wav,7.0,0.014996862038969994,0.020176587626338005,0.10459728114652318,0.02475102803888886,382.7648723722413,96.22874675002629,-455.5179138183594,88.0063247680664,133.5981903076172,36.73095703125,-57.007904052734375,48.94507598876953,-7.875319957733154,16.34191131591797,8.148054122924805,13.141695976257324,-21.382747650146484,13.747365951538086,13.28735637664795,13.896145820617676,0.5495324730873108,8.118186950683594,-26.626422882080078,11.391302108764648,-0.7662269473075867,11.574907302856445,-6.022406101226807,9.372036933898926,-16.547182083129883,10.22567367553711,3.037944793701172,12.096002578735352,-6.138376235961914,8.12204647064209,-12.644083023071289,7.919340133666992,2.0431153774261475,9.684219360351562,-4.954928874969482,7.359817981719971,-5.906641006469727,9.427542686462402,1.9906349182128906,12.986455917358398,-7.902472972869873,8.724578857421875
23,hungry,539FDD32-6326-422E-A707-FCF063D3426C-1437073534-1.1-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\539FDD32-6326-422E-A707-FCF063D3426C-1437073534-1.1-f-26-hu.wav,7.0,0.11195595562458038,0.0663471519947052,0.09421079521937085,0.04325578867358728,419.86539162805184,121.12884308783721,-271.36505126953125,61.213897705078125,165.11679077148438,28.144926071166992,-77.63996887207031,31.323467254638672,21.19337272644043,14.306649208068848,27.62229347229004,10.650642395019531,-55.89507293701172,17.544836044311523,-4.555653095245361,10.287885665893555,9.417821884155273,10.792791366577148,-27.522470474243164,7.268477916717529,-1.4713605642318726,7.170024871826172,0.47735586762428284,6.026482105255127,-13.8589448928833,5.255801677703857,0.18604616820812225,6.71421480178833,-10.71622085571289,4.141021728515625,-11.685503959655762,5.286411285400391,3.7664475440979004,5.1278767585754395,-12.51906681060791,5.927821159362793,-12.879520416259766,6.285074710845947,0.12356355041265488,6.768698215484619,-13.15150260925293,8.76175594329834
